Price,NIFTY50,NIFTY_BANK,INDIA_VIX,NIFTY_IT,NIFTY_PHARMA,NIFTY_AUTO,nifty_30d_return,nifty_5d_return,vix_at_open
2012-01-12,4831.25,8930.146484375,24.030000686645508,5872.75,4755.0498046875,3529.85009765625,-0.016552078720799557,1.7115927819144394,24.030000686645508
2012-01-13,4866.0,8974.9453125,23.479999542236328,5872.60009765625,4752.0498046875,3531.699951171875,-1.4351275865128188,2.353755706551408,23.479999542236328
2012-01-16,4873.89990234375,8940.146484375,24.06999969482422,5990.2998046875,4708.14990234375,3557.800048828125,-3.489995414159952,2.764192102873042,24.06999969482422
2012-01-17,4967.2998046875,9056.5947265625,22.610000610351562,6041.0,4745.2001953125,3643.14990234375,-1.4258376720016175,2.4280604332836075,22.610000610351562
2012-01-18,4955.7998046875,9023.2958984375,22.68000030517578,5912.0,4742.35009765625,3600.14990234375,-2.1095937049855795,1.9512565561043083,22.68000030517578
2012-01-19,5018.39990234375,9199.2939453125,21.68000030517578,5893.2001953125,4813.5498046875,3637.5,1.5120407285427184,3.8737366591203193,21.68000030517578
2012-01-20,5048.60009765625,9516.7392578125,21.959999084472656,5897.9501953125,4790.9501953125,3664.199951171875,3.737643475941921,3.7525708519574597,21.959999084472656
2012-01-23,5046.25,9520.189453125,22.139999389648438,5910.5498046875,4782.25,3677.949951171875,5.91130203104131,3.5361845977462725,22.139999389648438
2012-01-24,5127.35009765625,9833.8857421875,21.420000076293945,5964.25,4791.60009765625,3730.449951171875,6.806440723098883,3.222078377828441,21.420000076293945
2012-01-25,5158.2998046875,9856.4853515625,21.020000457763672,6038.10009765625,4806.75,3775.39990234375,8.293702927360513,4.086121473439319,21.020000457763672
2012-01-27,5204.7001953125,9813.5361328125,21.700000762939453,6136.2998046875,4824.14990234375,3818.550048828125,9.65689610386271,3.712344504106624,21.700000762939453
2012-01-30,5087.2998046875,9536.98828125,23.459999084472656,6103.7998046875,4823.5498046875,3749.75,9.366663038182942,0.7665433245389375,23.459999084472656
2012-01-31,5199.25,9919.3349609375,22.65999984741211,6193.85009765625,4890.35009765625,3836.5,12.706203852839693,3.0319544216002026,22.65999984741211
2012-02-01,5235.7001953125,9948.984375,22.889999389648438,6192.39990234375,4888.2001953125,3910.0,15.21719929314087,2.1131792366933855,22.889999389648438
2012-02-02,5269.89990234375,9991.93359375,23.690000534057617,6280.5498046875,4832.0,3922.5,12.289187688464253,2.163505454933734,23.690000534057617
2012-02-03,5325.85009765625,10133.5322265625,24.09000015258789,6339.9501953125,4906.35009765625,3944.39990234375,12.505676939223353,2.3277018425165164,24.09000015258789
2012-02-06,5361.64990234375,10269.130859375,24.6200008392334,6370.89990234375,4904.5498046875,3985.300048828125,13.738860889769832,5.392843122857838,24.6200008392334
2012-02-07,5335.14990234375,10324.4794921875,24.90999984741211,6308.5498046875,4902.14990234375,3940.949951171875,13.176705607631533,2.6138366561282877,24.90999984741211
2012-02-08,5368.14990234375,10319.9794921875,24.270000457763672,6414.64990234375,4892.85009765625,3969.14990234375,13.00178722963372,2.5297420037501794,24.270000457763672
2012-02-09,5412.35009765625,10507.4775390625,23.299999237060547,6492.5498046875,4882.14990234375,4040.800048828125,15.014457101743828,2.7030911013916192,23.299999237060547
2012-02-10,5381.60009765625,10442.529296875,23.829999923706055,6484.35009765625,4837.9501953125,4031.199951171875,15.82674409806295,1.0467812457683356,23.829999923706055
2012-02-13,5390.2001953125,10473.4775390625,23.709999084472656,6461.14990234375,4847.2001953125,4068.64990234375,16.562515904540454,0.5324908095224457,23.709999084472656
2012-02-14,5416.0498046875,10556.52734375,22.709999084472656,6465.7001953125,4795.9501953125,4154.2001953125,17.121511005783606,1.5163566877138823,22.709999084472656
2012-02-15,5531.9501953125,10930.5732421875,22.100000381469727,6575.39990234375,4835.4501953125,4293.9501953125,16.088187984958815,3.0513360459109906,22.100000381469727
2012-02-16,5521.9501953125,10921.7734375,23.329999923706055,6621.9501953125,4832.75,4296.4501953125,16.260151986942283,2.0250001511119997,23.329999923706055
2012-02-17,5564.2998046875,11074.771484375,24.18000030517578,6703.0498046875,4833.9501953125,4277.9501953125,17.144382064861286,3.394895639139328,24.18000030517578
2012-02-21,5607.14990234375,11170.2705078125,26.25,6703.89990234375,4841.89990234375,4290.4501953125,17.943454852960492,4.0248914543084435,26.25
2012-02-22,5505.35009765625,10747.025390625,26.799999237060547,6718.7001953125,4804.0498046875,4229.2998046875,16.078061996525573,1.648808563234816,26.799999237060547
2012-02-23,5483.2998046875,10713.224609375,24.329999923706055,6704.5,4794.7001953125,4189.25,13.06822335111244,-0.8794437568549363,24.329999923706055
2012-02-24,5429.2998046875,10506.677734375,24.81999969482422,6747.2001953125,4781.10009765625,4169.85009765625,11.692150434354787,-1.6778563251738432,24.81999969482422
2012-02-27,5281.2001953125,10103.8330078125,27.3799991607666,6608.89990234375,4771.2998046875,4034.10009765625,9.313328751617078,-5.087784974068255,27.3799991607666
2012-02-28,5375.5,10483.8779296875,25.850000381469727,6572.4501953125,4815.35009765625,4160.0498046875,10.470612412659275,-4.131330647089026,25.850000381469727
2012-02-29,5385.2001953125,10414.0791015625,26.93000030517578,6606.85009765625,4811.7001953125,4159.39990234375,10.490578452849997,-2.182420740052493,26.93000030517578
2012-03-01,5339.75,10288.78125,27.670000076293945,6553.2001953125,4827.25,4115.7001953125,7.498041389831744,-2.61794557658116,27.670000076293945
2012-03-02,5359.35009765625,10434.1787109375,27.84000015258789,6532.39990234375,4873.4501953125,4114.60009765625,8.142990210925127,-1.288374367738132,27.84000015258789
2012-03-05,5280.35009765625,10178.7314453125,28.920000076293945,6471.39990234375,4835.75,4089.800048828125,5.219795162002949,-0.016096675467913713,28.920000076293945
2012-03-06,5222.39990234375,10058.033203125,27.34000015258789,6511.7001953125,4823.0,4066.89990234375,3.442534590295332,-2.8481089695144624,27.34000015258789
2012-03-07,5220.4501953125,10132.7314453125,26.329999923706055,6563.25,4846.39990234375,4071.949951171875,3.452072238048065,-3.0593105924530906,26.329999923706055
2012-03-09,5333.5498046875,10505.5283203125,25.469999313354492,6558.4501953125,4889.35009765625,4165.0,4.021564806458322,-0.11611396249824324,25.469999313354492
2012-03-12,5359.5498046875,10625.52734375,26.270000457763672,6492.7001953125,4872.64990234375,4193.89990234375,3.9014793172184037,0.0037263292677502946,26.270000457763672
2012-03-13,5429.5,10686.076171875,24.75,6546.75,4902.35009765625,4194.35009765625,4.319169140423518,2.8246214661022506,24.75
2012-03-14,5463.89990234375,10889.5732421875,24.719999313354492,6515.2001953125,4911.39990234375,4237.25,7.402750223394472,4.624310748236993,24.719999313354492
2012-03-15,5380.5,10594.876953125,25.420000076293945,6519.0,4893.7001953125,4209.0,3.4860797230369833,3.065823802537393,25.420000076293945
2012-03-16,5317.89990234375,10391.228515625,23.1299991607666,6501.25,4805.10009765625,4215.39990234375,1.5699849870098204,-0.2934237593505862,23.1299991607666
2012-03-19,5257.0498046875,10188.7314453125,22.969999313354492,6404.39990234375,4810.35009765625,4197.0498046875,-0.24383950159158063,-1.9124740647125438,22.969999313354492
2012-03-20,5274.85009765625,10281.48046875,21.940000534057617,6423.39990234375,4865.7998046875,4132.10009765625,-0.9575936059943446,-2.848326776752008,21.940000534057617
2012-03-21,5364.9501953125,10524.328125,21.0,6523.89990234375,4909.4501953125,4192.2001953125,0.06155368270701622,-1.8109721773783893,21.0
2012-03-22,5228.4501953125,10173.431640625,24.770000457763672,6437.14990234375,4845.5,4118.75,-1.999938314467531,-2.825941914087915,24.770000457763672
2012-03-23,5278.2001953125,10294.4296875,23.34000015258789,6532.14990234375,4878.7001953125,4147.75,-1.675618391207323,-0.7465297910882684,23.34000015258789
2012-03-26,5184.25,10043.3828125,26.739999771118164,6436.75,4836.5,4093.0,-4.214437232266732,-1.384803404802959,26.739999771118164
2012-03-27,5243.14990234375,10148.7314453125,25.049999237060547,6507.2998046875,4883.64990234375,4106.9501953125,-2.5726585550791214,-0.6009686479353293,25.049999237060547
2012-03-28,5194.75,9960.2841796875,24.8700008392334,6450.64990234375,4898.25,4083.949951171875,-3.626028500434364,-3.172446884245239,24.8700008392334
2012-03-29,5178.85009765625,9927.53515625,24.329999923706055,6366.35009765625,4923.64990234375,4105.9501953125,-4.379570269570965,-0.9486577437558541,24.329999923706055
2012-03-30,5295.5498046875,10212.630859375,22.3799991607666,6516.0,5036.60009765625,4207.0,-4.273364406377233,0.32870313237469695,22.3799991607666
2012-04-02,5317.89990234375,10305.2294921875,20.8799991607666,6548.0,5028.2001953125,4216.2998046875,-3.6952577577024415,2.5779987914114955,20.8799991607666
2012-04-03,5358.5,10432.478515625,20.010000228881836,6550.89990234375,5002.4501953125,4209.9501953125,-3.6985750572628984,2.2000152542784868,20.010000228881836
2012-04-04,5322.89990234375,10339.9794921875,20.6299991607666,6539.89990234375,4991.85009765625,4188.7998046875,-5.0694203820230594,2.466911831055385,20.6299991607666
2012-04-09,5234.39990234375,10131.4814453125,22.329999923706055,6466.64990234375,5024.5,4139.35009765625,-4.921579745270865,1.0726281633955725,22.329999923706055
2012-04-10,5243.60009765625,10195.931640625,21.920000076293945,6396.25,5020.4501953125,4184.10009765625,-4.371449958405305,-0.9810068632583824,21.920000076293945
2012-04-11,5226.85009765625,10214.130859375,22.290000915527344,6413.7998046875,5053.4501953125,4168.2998046875,-3.728836393533852,-1.7121383696479864,22.290000915527344
2012-04-12,5276.85009765625,10400.5791015625,21.780000686645508,6343.85009765625,5047.85009765625,4214.89990234375,-0.08236948980102632,-1.5237454948912932,21.780000686645508
2012-04-13,5207.4501953125,10306.1298828125,22.75,5782.85009765625,5116.85009765625,4229.75,-3.1262171832852736,-2.168925006093314,22.75
2012-04-16,5226.2001953125,10432.5791015625,22.229999542236328,5751.10009765625,5115.7998046875,4284.9501953125,-2.952536474658829,-0.15665037414467342,22.229999542236328
2012-04-17,5289.7001953125,10519.427734375,20.309999465942383,5801.7001953125,5127.25,4325.9501953125,-0.9373061414392092,0.8791688305302969,20.309999465942383
2012-04-18,5300.0,10512.328125,20.030000686645508,5815.0,5166.35009765625,4389.60009765625,-1.1074122155633193,1.3995025871614608,20.030000686645508
2012-04-19,5332.39990234375,10567.77734375,19.350000381469727,5861.75,5216.35009765625,4471.2998046875,0.9857263955017403,1.0527076505768562,19.350000381469727
2012-04-20,5290.85009765625,10456.37890625,20.09000015258789,5849.4501953125,5195.2998046875,4472.39990234375,1.3107038256833015,1.6015496877689328,20.09000015258789
2012-04-23,5200.60009765625,10243.03125,21.56999969482422,5680.14990234375,5177.7001953125,4396.2998046875,-0.38023727674049157,-0.48984150433447615,21.56999969482422
2012-04-24,5222.64990234375,10215.03125,19.25,5928.39990234375,5149.0498046875,4395.64990234375,-2.0792887739847,-1.2675631981594493,19.25
2012-04-25,5202.0,10159.7314453125,18.940000534057617,5850.7001953125,5160.85009765625,4416.4501953125,-2.9396089303938555,-1.84905660377358,18.940000534057617
2012-04-26,5189.0,10127.8818359375,18.739999771118164,5871.89990234375,5130.89990234375,4377.0498046875,-4.429505479325901,-2.6892188314818877,18.739999771118164
2012-04-27,5190.60009765625,10148.58203125,17.889999389648438,5940.35009765625,5137.60009765625,4384.39990234375,-5.001918219077684,-1.8947805768379067,17.889999389648438
2012-04-30,5248.14990234375,10276.6806640625,17.81999969482422,6085.39990234375,5155.39990234375,4433.14990234375,-2.45981038298021,0.914313805995759,17.81999969482422
2012-05-02,5239.14990234375,10306.4794921875,18.540000915527344,6124.89990234375,5163.4501953125,4356.89990234375,-1.4808477302345024,0.31593157321525567,18.540000915527344
2012-05-03,5188.39990234375,10126.431640625,19.25,6161.10009765625,5151.89990234375,4250.39990234375,-1.3058636477542573,-0.2614397857795048,19.25
2012-05-04,5086.85009765625,9802.2353515625,21.1200008392334,6100.35009765625,5184.5,4174.64990234375,-3.5640823249846076,-1.968585514429566,21.1200008392334
2012-05-07,5114.14990234375,9876.234375,20.219999313354492,6089.2001953125,5161.25,4228.89990234375,-4.674792567280139,-1.4728585110422965,20.219999313354492
2012-05-08,4999.9501953125,9588.638671875,22.15999984741211,5901.4501953125,5112.0,4142.25,-4.370319912483033,-4.729280063444974,22.15999984741211
2012-05-09,4974.7998046875,9404.6904296875,23.040000915527344,5898.7998046875,5113.75,4105.39990234375,-5.748178913229662,-5.04566776258859,23.040000915527344
2012-05-10,4965.7001953125,9410.791015625,22.719999313354492,5890.0,5090.0,4072.75,-4.215649412885181,-4.292261799840258,22.719999313354492
2012-05-11,4928.89990234375,9397.990234375,22.479999542236328,5830.7998046875,4970.64990234375,4094.10009765625,-5.993534532734346,-3.1050688005387683,22.479999542236328
2012-05-14,4907.7998046875,9257.54296875,23.260000228881836,5855.85009765625,5047.25,4073.5,-5.523849950671355,-4.034885593824344,23.260000228881836
2012-05-15,4942.7998046875,9319.591796875,22.280000686645508,5956.2998046875,5087.5498046875,4076.050048828125,-4.5579672807208205,-1.143019198042794,22.280000686645508
2012-05-16,4858.25,9164.1435546875,23.709999084472656,5870.25,5048.75,3973.800048828125,-8.257873512971447,-2.3428039170074966,23.709999084472656
2012-05-17,4870.2001953125,9154.09375,23.59000015258789,5869.10009765625,5033.60009765625,3952.550048828125,-8.41873136487462,-1.9231930290545818,23.59000015258789
2012-05-18,4891.4501953125,9310.1416015625,23.549999237060547,5865.4501953125,5022.0498046875,3875.85009765625,-8.716054953578423,-0.7597984899925025,23.549999237060547
2012-05-21,,9411.890625,23.920000076293945,5796.5498046875,5052.7001953125,3903.10009765625,-8.105538615168706,-0.3331352138566057,23.920000076293945
2012-05-22,4860.5,9268.6923828125,24.389999389648438,5822.4501953125,5017.2001953125,3878.050048828125,-7.143128330266335,-1.665044265184501,24.389999389648438
2012-05-23,4835.64990234375,9209.79296875,27.1299991607666,5832.14990234375,5016.89990234375,3853.699951171875,-7.77996391248148,-0.46519009224000873,27.1299991607666
2012-05-24,4921.39990234375,9437.490234375,25.489999771118164,5886.10009765625,5049.25,3893.300048828125,-5.843867522611101,1.051285470369967,25.489999771118164
2012-05-25,4920.39990234375,9456.189453125,25.139999389648438,5879.85009765625,5041.2001953125,3884.14990234375,-6.754980503820263,0.5918430296804944,25.139999389648438
2012-05-28,4985.64990234375,9698.1875,23.68000030517578,5916.2998046875,5064.25,3946.89990234375,-4.259287840494452,1.9258032540435899,23.68000030517578
2012-05-29,4990.10009765625,9707.986328125,24.030000686645508,5983.25,5051.89990234375,3958.85009765625,-4.517624446687163,2.666394355647572,24.030000686645508
2012-05-30,4950.75,9533.939453125,25.299999237060547,6012.35009765625,5047.5498046875,3814.14990234375,-6.407739244142096,2.3802405050138864,25.299999237060547
2012-05-31,4924.25,9440.890625,25.25,6008.7998046875,5047.64990234375,3739.75,-7.08962264150943,0.05791233618086533,25.25
2012-06-01,4841.60009765625,9267.4921875,26.770000457763672,5902.75,4978.2001953125,3670.800048828125,-9.204107225187276,-1.6014918756901197,26.770000457763672
2012-06-04,4848.14990234375,9362.19140625,25.600000381469727,5884.0,4942.75,3695.25,-8.36727911661319,-2.7579152706924237,25.600000381469727
2012-06-05,4863.2998046875,9460.0400390625,26.260000228881836,5904.89990234375,4954.25,3685.5,-6.4857956127170935,-2.541037063130369,26.260000228881836
2012-06-06,4997.10009765625,9742.6865234375,24.899999618530273,5999.25,5007.2998046875,3821.550048828125,-4.318685129291944,0.9362237571327592,24.899999618530273
2012-06-07,5049.64990234375,9950.78515625,23.639999389648438,6021.7998046875,5017.14990234375,3871.449951171875,-2.928683153714917,2.54657871439814,23.639999389648438
2012-06-08,5068.35009765625,9998.7333984375,23.469999313354492,5975.5,5024.14990234375,3872.75,-2.3251089293457317,4.683369039705831,23.469999313354492
2012-06-11,5054.10009765625,9969.083984375,25.020000457763672,5965.4501953125,4947.85009765625,3846.699951171875,-2.6297537362131806,4.248016242503905,25.020000457763672
2012-06-12,5115.89990234375,10139.08203125,24.200000762939453,6017.9501953125,4936.4501953125,3914.300048828125,-2.5199356432433317,5.19400628792781,24.200000762939453
2012-06-13,5121.4501953125,10128.0322265625,24.360000610351562,6040.7998046875,4960.35009765625,3851.699951171875,-2.2465420769616995,2.4884452027401416,24.360000610351562
2012-06-14,5054.75,9836.8359375,25.709999084472656,6065.25,4937.5,3778.949951171875,-2.5759367986144754,0.10099903468323568,25.709999084472656
2012-06-15,5139.0498046875,10064.6826171875,25.540000915527344,6134.4501953125,4985.9501953125,3876.699951171875,1.026169555405243,1.394925482040854,25.540000915527344
2012-06-18,5064.25,9749.787109375,22.600000381469727,6082.0,4947.0,3850.0,-0.9757223252466973,0.20082511520609359,22.600000381469727
2012-06-19,5103.85009765625,9786.3369140625,21.43000030517578,6069.14990234375,5004.4501953125,3850.39990234375,2.0780187458898425,-0.23553636540033507,21.43000030517578
2012-06-20,5120.5498046875,9831.685546875,21.030000686645508,6051.4501953125,5065.7998046875,3889.5,2.9297661357682525,-0.017580774793513054,21.030000686645508
2012-06-21,5165.0,10033.5341796875,19.940000534057617,6043.35009765625,5081.14990234375,3917.85009765625,4.013528744156436,2.181116771353686,19.940000534057617
2012-06-22,5146.0498046875,10038.2333984375,20.579999923706055,6028.5498046875,5075.2998046875,3920.800048828125,4.405646425087517,0.13621195096444882,20.579999923706055
2012-06-25,5114.64990234375,9925.634765625,21.56999969482422,5997.0498046875,5049.9501953125,3895.35009765625,4.214721583767234,0.995209603470415,21.56999969482422
2012-06-26,5120.7998046875,9969.9833984375,20.229999542236328,5988.60009765625,5095.9501953125,3907.050048828125,3.601197844007231,0.33209649004060093,20.229999542236328
2012-06-27,5141.89990234375,10017.68359375,20.3700008392334,6042.39990234375,5113.5498046875,3880.89990234375,5.838520091468125,0.4169493212761166,20.3700008392334
2012-06-28,5149.14990234375,10003.7333984375,20.6200008392334,6055.64990234375,5111.5498046875,3886.89990234375,5.72768460934594,-0.30687507562923155,20.6200008392334
2012-06-29,5278.89990234375,10340.5302734375,19.079999923706055,6144.60009765625,5216.0,3966.39990234375,7.920957825606512,2.581593701934981,19.079999923706055
2012-07-02,5278.60009765625,10412.0791015625,19.010000228881836,6120.89990234375,5233.75,3943.949951171875,7.914828668086149,3.2055018123013923,19.010000228881836
2012-07-03,5287.9501953125,10481.177734375,18.559999465942383,6087.5,5237.14990234375,3949.449951171875,8.794366738247096,3.264146168572979,18.559999465942383
2012-07-04,5302.5498046875,10529.328125,18.270000457763672,6074.75,5235.5498046875,3969.85009765625,9.655370255763396,3.124329632914935,18.270000457763672
2012-07-05,5327.2998046875,10641.7763671875,18.350000381469727,6077.35009765625,5253.39990234375,3999.14990234375,8.247651286180702,3.459792504053172,18.350000381469727
2012-07-06,5316.9501953125,10655.2255859375,18.040000915527344,6027.25,5259.60009765625,3983.64990234375,8.059310235736316,0.7207996679735595,18.040000915527344
2012-07-09,5275.14990234375,10587.9267578125,18.719999313354492,6018.2001953125,5219.25,3945.050048828125,5.806665242657849,-0.06536193779922428,18.719999313354492
2012-07-10,5345.35009765625,10751.4248046875,17.829999923706055,6056.5,5271.25,4006.5,7.119095670382514,1.0854849274986034,17.829999923706055
2012-07-11,5306.2998046875,10713.1748046875,18.389999389648438,6049.35009765625,5255.64990234375,3960.89990234375,7.181736195273447,0.07072069359319588,18.389999389648438
2012-07-12,5235.25,10616.1767578125,18.709999084472656,5737.64990234375,5251.10009765625,3921.550048828125,6.315682591257543,-1.727888575118397,18.709999084472656
2012-07-13,5227.25,10594.3271484375,18.260000228881836,5713.89990234375,5247.4501953125,3919.35009765625,7.965339858003517,-1.6870610409625564,18.260000228881836
2012-07-16,5197.25,10568.0771484375,18.770000457763672,5576.75,5312.5,3888.800048828125,7.200686956636471,-1.4767334348003813,18.770000457763672
2012-07-17,5192.85009765625,10557.9267578125,17.780000686645508,5555.35009765625,5345.2001953125,3836.699951171875,6.776269327486495,-2.8529469017729236,17.780000686645508
2012-07-18,5216.2998046875,10606.9765625,17.440000534057617,5582.25,5312.5498046875,3861.550048828125,4.386538247133753,-1.6960971545651349,17.440000534057617
2012-07-19,5242.7001953125,10621.9267578125,16.3799991607666,5682.25,5318.85009765625,3845.89990234375,3.823043115902891,0.14230830070196543,16.3799991607666
2012-07-20,5205.10009765625,10481.4775390625,16.889999389648438,5674.2001953125,5264.60009765625,3856.64990234375,2.698116692121122,-0.4237391045721961,16.889999389648438
2012-07-23,5117.9501953125,10274.48046875,18.65999984741211,5609.2001953125,5257.5,3763.199951171875,1.2633326689722502,-1.5258031591226184,18.65999984741211
2012-07-24,5128.2001953125,10298.8798828125,16.969999313354492,5571.2998046875,5276.85009765625,3758.550048828125,0.24043263557824712,-1.244979175750316,16.969999313354492
2012-07-25,5109.60009765625,10267.73046875,16.75,5588.64990234375,5289.25,3735.85009765625,-0.23138168300642636,-2.0455056462699295,16.75
2012-07-26,5043.0,10083.6826171875,16.3700008392334,5489.60009765625,5273.85009765625,3701.14990234375,-0.23245462189029897,-3.8091095785155127,16.3700008392334
2012-07-27,5099.85009765625,10140.431640625,16.440000534057617,5562.0,5287.0,3735.14990234375,-0.7627812245659671,-2.022055253988142,16.440000534057617
2012-07-30,5199.7998046875,10412.029296875,16.600000381469727,5646.2998046875,5379.35009765625,3818.199951171875,2.6766017611196125,1.5992654529926043,16.600000381469727
2012-07-31,5229.0,10383.978515625,16.010000228881836,5695.25,5413.7998046875,3829.75,2.4520685355006844,1.9655980821426944,16.010000228881836
2012-08-01,5240.5,10419.779296875,16.450000762939453,5670.7001953125,5476.4501953125,3823.5,2.3425257030542657,2.561842411185822,16.450000762939453
2012-08-02,5227.75,10379.478515625,16.770000457763672,5670.39990234375,5468.39990234375,3804.10009765625,1.2149080348499597,3.6634939520126863,16.770000457763672
2012-08-03,5215.7001953125,10315.4794921875,16.1200008392334,5697.14990234375,5506.14990234375,3778.699951171875,1.3534729213377616,2.2716373116435706,16.1200008392334
2012-08-06,5282.5498046875,10462.2783203125,16.219999313354492,5699.10009765625,5532.4501953125,3852.050048828125,3.2827252216581115,1.5914074215973129,16.219999313354492
2012-08-07,5336.7001953125,10591.8271484375,16.209999084472656,5799.7998046875,5529.5498046875,3910.550048828125,4.216145892432044,2.059670975568939,16.209999084472656
2012-08-08,5338.0,10529.1279296875,16.3700008392334,5828.2998046875,5530.75,3951.199951171875,3.813767311317462,1.8605094933689559,16.3700008392334
2012-08-09,5322.9501953125,10445.779296875,16.329999923706055,5827.60009765625,5524.89990234375,3969.25,3.3753201259423715,1.8210548574912666,16.329999923706055
2012-08-10,5320.39990234375,10358.830078125,16.06999969482422,5905.14990234375,5502.85009765625,3930.199951171875,0.7861486439925569,2.0073950401778617,16.06999969482422
2012-08-13,5347.89990234375,10401.1787109375,16.010000228881836,5912.35009765625,5516.14990234375,3924.64990234375,1.3128443792942424,1.2370938291629718,16.010000228881836
2012-08-14,5380.35009765625,10519.0283203125,15.640000343322754,5936.35009765625,5496.0498046875,3954.949951171875,1.7473671069303531,0.8179193274167718,15.640000343322754
2012-08-16,5362.9501953125,10426.62890625,15.6899995803833,5915.89990234375,5500.7001953125,3988.449951171875,1.1390820048800876,0.4674071808261626,15.6899995803833
2012-08-17,5366.2998046875,10417.779296875,15.729999542236328,5980.64990234375,5524.9501953125,4014.35009765625,0.732078190262242,0.8143906627789743,15.729999542236328
2012-08-21,5421.0,10469.3779296875,16.299999237060547,6085.2998046875,5528.4501953125,4067.699951171875,1.9569452574378365,1.8908371457553974,16.299999237060547
2012-08-22,5412.85009765625,10472.078125,16.0,6099.10009765625,5551.5,4077.699951171875,2.6103560630821088,1.2144990837250846,16.0
2012-08-23,5415.35009765625,10457.5791015625,16.1200008392334,6207.60009765625,5603.2998046875,4042.25,1.3095493975351147,0.6505152892419819,16.1200008392334
2012-08-24,5386.7001953125,10332.7294921875,16.15999984741211,6170.7001953125,5601.2998046875,4040.10009765625,1.515187486277636,0.4428532642491989,16.15999984741211
2012-08-27,5350.25,10150.2822265625,16.469999313354492,6112.9501953125,5600.5,4024.60009765625,2.196647724559475,-0.2990851288904972,16.469999313354492
2012-08-28,,10059.283203125,16.350000381469727,6159.89990234375,5613.14990234375,3984.5,2.353053708929176,-1.3051097583471671,16.350000381469727
2012-08-29,5287.7998046875,10011.7841796875,16.739999771118164,6099.14990234375,5618.0,3927.199951171875,1.7422637873394597,-2.310248588315733,16.739999771118164
2012-08-30,5315.0498046875,10085.0830078125,16.670000076293945,6144.5498046875,5650.2998046875,3931.199951171875,2.3532300130597594,-1.852147897366041,16.670000076293945
2012-08-31,5258.5,9990.3837890625,17.299999237060547,6072.35009765625,5648.9501953125,3889.25,0.8090063242641499,-2.379939307260126,17.299999237060547
2012-09-03,5253.75,9962.8837890625,17.280000686645508,6083.2001953125,5644.5498046875,3905.300048828125,0.210765526843959,-1.803654034858182,17.280000686645508
2012-09-04,5274.0,10020.5341796875,16.59000015258789,6084.0498046875,5645.0,3931.0,1.3236998530494093,-1.4251670482687717,16.59000015258789
2012-09-05,5225.7001953125,9827.7861328125,17.010000228881836,6083.75,5578.14990234375,3893.10009765625,2.1053350636097923,-1.1743941084900844,17.010000228881836
2012-09-06,5238.39990234375,9893.03515625,16.979999542236328,6233.35009765625,5606.2001953125,3915.800048828125,2.148896354162999,-1.4421295220253705,16.979999542236328
2012-09-07,5342.10009765625,10121.8828125,15.260000228881836,6342.7001953125,5680.85009765625,3994.85009765625,4.550258250281591,1.5898088362888751,15.260000228881836
2012-09-10,5363.4501953125,10069.732421875,15.270000457763672,6361.89990234375,5799.25,4036.25,6.354356440858622,2.088036075422317,15.270000457763672
2012-09-11,5390.0,10135.7822265625,15.380000114440918,6424.64990234375,5801.89990234375,4030.0,5.689380997239413,2.199469093667039,15.380000114440918
2012-09-12,5431.0,10183.33203125,15.039999961853027,6485.9501953125,5789.85009765625,4089.60009765625,4.446328781813458,3.9286563908058847,15.039999961853027
2012-09-13,5435.35009765625,10207.681640625,15.670000076293945,6514.35009765625,5708.10009765625,4078.800048828125,3.946263103007275,3.759739595756728,15.670000076293945
2012-09-14,5577.64990234375,10642.7763671875,15.380000114440918,6599.39990234375,5632.5498046875,4191.2001953125,6.433544553835513,4.409310952275924,15.380000114440918
2012-09-17,5610.0,10981.5224609375,17.780000686645508,6398.2001953125,5530.39990234375,4264.25,7.311941083640194,4.596850827532206,17.780000686645508
2012-09-18,5600.0498046875,11043.3720703125,17.829999923706055,6370.60009765625,5527.14990234375,4267.39990234375,7.369089383634941,3.897027916280149,17.829999923706055
2012-09-20,5554.25,10920.6728515625,18.6200008392334,6422.5,5514.89990234375,4248.5498046875,5.143353216876534,2.269379488123735,18.6200008392334
2012-09-21,5691.14990234375,11358.3681640625,18.93000030517578,6379.5498046875,5506.14990234375,4318.0498046875,6.641739165759808,4.706224991795871,18.93000030517578
2012-09-24,5669.60009765625,11423.3671875,18.829999923706055,6364.0,5507.0498046875,4352.25,6.212066273065764,1.6485472721022187,18.829999923706055
2012-09-25,5673.89990234375,11420.6171875,17.110000610351562,6367.9501953125,5526.60009765625,4318.0,6.593142790257622,1.1390356924019684,17.110000610351562
2012-09-26,5663.4501953125,11427.1171875,16.969999313354492,6348.7998046875,5541.85009765625,4302.64990234375,6.44782909678705,1.1321397636844477,16.969999313354492
2012-09-27,5649.5,11419.3173828125,16.90999984741211,6285.2001953125,5538.7001953125,4297.60009765625,5.639598780150545,1.7149030022055145,16.90999984741211
2012-09-28,5703.2998046875,11456.6669921875,16.15999984741211,6313.7998046875,5623.0,4369.5498046875,6.00239205942994,0.2134876527983609,16.15999984741211
2012-10-01,5718.7998046875,11420.3173828125,16.34000015258789,6435.39990234375,5635.39990234375,4399.9501953125,6.635333098674523,0.8677809048929008,16.34000015258789
2012-10-03,5731.25,11414.8173828125,16.5,6422.5498046875,5673.39990234375,4390.64990234375,6.80077909537804,1.0107703456763595,16.5
